,pval,ptot,ols,log2fc_overall,log2fc,log10p,log10t
PI(36:2),0.7712029614063083,0.977130740243546,0.7712029614063057,-0.12651581801993972,0.020247598482765916,0.11283131141856977,0.010047323724835395
PI(36:1),0.356618656472964,0.4864610597774217,0.35661865647296515,-0.40208751051414504,-0.1633714819538845,0.44779594048955346,0.31295191839796926
PI(38:5),0.07396302933884066,0.3205622247649957,0.0739630293388408,-0.28013472406914697,-0.3434886943251836,1.1309853095436972,0.49408765647563013
PI(38:4),0.20573413017894346,0.9856038462820058,0.20573413017894368,-0.07735872693384227,-0.2911045783642141,0.6866936552239769,0.006297610358432645
PI(38:3),0.7931038478526357,0.32622361211576417,0.7931038478526339,-0.7205688165433501,0.039044405334585974,0.1006699430776945,0.4864846078559567
PI(40:6),0.8150633042076268,0.9218915970139013,0.8150633042076252,-0.18384270116702522,0.005552413509181897,0.08880865923501988,0.03532014357383029
PI(40:5),0.11841265415139675,0.7625521338929285,0.11841265415139712,-0.6140994005857147,-0.2740048946902235,0.9266018843152143,0.1177304592755639
Cer(d32:1),0.45693171877001254,0.059344509165449026,0.4569317187700208,0.3168244925917,-0.024787637059113188,0.3401486935340094,1.2266194578292244
Cer(d34:1),0.4801307216854291,0.011636492045018237,0.4801307216854315,0.5147057204963765,-0.08194007829652605,0.3186405043378785,1.934177923045617
Cer(d36:1),0.6537950147794729,0.0042986475277970405,0.6537950147794722,1.2431223145743298,0.06841538566009897,0.1845583952607283,2.3666681638637894
Cer(d37:1),0.4634185832293506,0.18867870095061615,0.46341858322935103,0.16047166307533403,-0.1416602750406367,0.33402655485302624,0.7242771225255581
Cer(d38:1),0.27378539734784124,0.0028735168858194425,0.27378539734784213,0.7262036621643899,-0.16759644507998184,0.5625897191690689,2.5415862464521006
Cer(d39:1),0.22620437668381072,0.481042157383757,0.22620437668381124,0.12569625569768506,-0.3452372099349603,0.6454989964431032,0.31781686142898
Cer(d40:2),0.0642790302867103,0.0023496209128195575,0.06427903028671052,0.7180712371968521,-0.476412460831215,1.1919306836247385,2.6290022010265757
Cer(d40:1),0.21013478181996562,0.9768103832590591,0.21013478181996598,-0.09410236117967319,-0.24213013967720265,0.6775020565789787,0.010189732592917404
Cer(d40:0),0.9179663887633457,0.8748917974759425,0.9179663887633472,-0.22185656651176222,-0.05831943891653735,0.03717322015152729,0.05804565516610601
Cer(d38:0) [M+OOH]+,0.6876576658203041,0.1092842801444151,0.6876576658203029,0.7499242059990836,-0.13231012041399248,0.16262771124989012,0.9614423040843971
Cer(d41:2),0.10019510903208226,0.6402639144615532,0.10019510903208247,0.0925297658464701,-0.5508469769527236,0.9991534777923347,0.19364097450231815
Cer(d41:1),0.15337462369323754,0.4615012050969737,0.1533746236932379,-0.3278648808465281,-0.2456093138011335,0.8142464898111557,0.3358271605832858
Cer(d41:0),0.6065295553883769,0.1269240942775764,0.6065295553883774,-0.650901181929433,-0.12376213952466308,0.21714803168225058,0.8964559270106465
Cer(d40:0) [M+OH]+,0.17549145417278106,0.8103655407490044,0.17549145417278167,0.001326582793081732,-0.1976754518199073,0.7557440273233385,0.09131903480071565
Cer(d42:3),0.022819938348643525,2.5822408318893523e-05,0.02281993834864358,1.3349671893118198,-0.4236466640993499,1.6416855332254328,4.588003255840671
Cer(d42:2),0.1925712756597583,0.015168151735636988,0.19257127565975887,0.40190327520077673,-0.22531776649251256,0.7154084926673645,1.8190673354899063
Cer(d42:1),0.533790800077008,0.08091885317674506,0.533790800077009,-0.7705537316835027,-0.08480470871092738,0.272628915580771,1.0919502809005
Cer(d42:0),0.5667365653497756,0.03862261680029097,0.5667365653497763,-0.93488758084656,-0.12388006975851962,0.24661876615268202,1.4131583047817313
Cer(d40:1) [M+OOH]+,0.9010543889370657,0.0006625195982728489,0.9010543889370637,1.3408946421474224,-0.07576780953237705,0.04524899359104058,3.1788012701521176
Cer(d41:0) [M+OH]+,0.12302419877273384,0.06679881211382475,0.12302419877273434,-0.4701448365747052,-0.23316258573110682,0.9100094547410554,1.1752312605334077
Cer(d40:0) [M+OOH]+,0.32062764937802085,0.5701892519718672,0.3206276493780201,0.17822313733345263,0.04741347564003062,0.49399902891096664,0.24398097337047864
Cer(d43:1),0.4272511724249044,0.02366114590862616,0.4272511724248996,-0.12441817646797926,0.04264726409621655,0.36931673685305866,1.6259642263293042
Cer(d43:0),0.9403228358195459,0.03091199088787288,0.9403228358195481,-0.8317810624607581,-0.04490448281021542,0.026723016885202882,1.50987302328437
Cer(d42:3) [M+OOH]+,0.33975358861705085,0.05573733422633044,0.3397535886170499,0.825796781648739,0.25527596034023814,0.46883594737441736,1.2538538063166489
Cer(d42:2) [M+OOH]+,0.4430280532504575,0.07401853751208712,0.44302805325045597,0.6039770650524181,0.09860656970424397,0.3535687726795723,1.1306595001204687
Cer(d44:0),0.24307463872065332,0.06926173699527122,0.2430746387206523,-0.34107120455024353,0.10902335165225774,0.614260351063052,1.1595066211030174
Cer(d42:1) [M+OOH]+,0.3571879179831101,0.23916103651186513,0.3571879179831099,0.590026343677128,0.12732721563401173,0.44710323971072524,0.6213095730374371
Cer(d43:0) [M+OH]+,0.7494986870765012,0.04961054825276073,0.7494986870764953,-1.6650644409914364,0.00321729231838519,0.12522912358412078,1.3044259734912682
Cer(d45:3),0.6120092561881061,0.011085770887564057,0.6120092561881071,-0.6761975842737937,-0.11062843141721287,0.21324200942140173,1.9552341013249104
Cer(d44:2) [M+OH]+,0.17341030062808066,0.34085905948460693,0.1734103006280802,-0.3351987449089815,0.4814895494308751,0.7609251088605635,0.467425158664536
Cer(d45:1),0.33965366831514454,0.020553116491479072,0.3396536683151436,-0.46075618206942737,0.09910288498417266,0.468963690596522,1.6871223162486115
Cer(d43:2) [M+OOH]+,0.19287876198058015,0.10931132955226171,0.1928787619805792,0.5690849222512708,0.16164078188980424,0.7147155902017769,0.9613348233473157
Cer(d45:0),0.23320387120026603,0.3353463833058221,0.23320387120026526,-0.21447629346963204,0.18014441227587882,0.6322642445349813,0.4745063731426056
Cer(d46:4)_RT_14.499,0.5673382771857202,2.9225450385289172e-05,0.5673382771857218,-1.25171481693034,-0.07695275190617412,0.24615791446147656,4.534238787323055
Cer(d46:3)_RT_14.207,0.31939972891194546,0.47050194335733597,0.31939972891194485,-0.25244948997698957,0.2813004001474346,0.49566545680146873,0.3274385784266831
Cer(d45:3) [M+OH]+,0.6501303548533328,0.011478376428664618,0.6501303548533295,-0.46231676908997077,0.028437579447712136,0.18699955609936275,1.9401195368454467
Cer(d46:0),0.19541636615485591,0.20167433928298045,0.19541636615485505,-1.4292202051472926,0.23120444847012533,0.7090390668552256,0.695349357200051
Cer(d47:4),0.8406740210328457,0.006344905136393947,0.8406740210328439,-0.42696490481707106,0.006028204232089329,0.0753723731804441,2.197574866721148
Cer(d46:3) [M+OH]+_RT_14.29,0.2832465907959312,0.35963324500973104,0.28324659079593,-0.173318512001195,0.12441677539279271,0.5478353086752451,0.4441401682822014
Cer(d46:2) [M+OH]+,0.33785224134636305,0.4838983113297365,0.33785224134636205,-0.22604507308160526,0.27158689967942795,0.47127319557538716,0.315245893455453
Cer(d46:4) [M+OOH]+,0.14715337079885205,0.2393600683150834,0.14715337079885166,-0.2415032999644346,0.2782785096008761,0.8322297851948552,0.6209482998648492
Cer(d46:3) [M+OOH]+,0.28642845613859197,0.08159834457019306,0.2864284561385904,-2.4302900229576974,0.18771093826741314,0.5429838378653793,1.088318651924118
Cer(d48:3) [M+OH]+_RT_14.295,0.4422597672913562,0.37202474823863685,0.44225976729135513,-1.5427986948922352,0.24912636996539517,0.35432256693401565,0.42942816854290633
Cer(d48:0) [M+OH]+,0.1976140880169857,0.5362380698014593,0.19761408801698516,-1.3207473860842425,0.28592980114263505,0.7041820975523255,0.27064235686228616
Cer(d48:4) [M+OOH]+,0.1710582980670979,0.32078675428272657,0.1710582980670969,-0.14784041658335767,0.16649435639493038,0.76685585326881,0.493783572621927
Cer(d50:6) [M+OH]+,0.529197474888037,0.35390965115434325,0.5291974748880357,-1.5606514756971912,0.039770861152119696,0.27638223675363727,0.45110759394365435
C1P(d30:0),0.15015124928305573,0.7015533538630288,0.1501512492830556,-0.14112600380284324,0.4255161941120855,0.8234710500485476,0.15393929483208746
Hex2Cer(d30:0),0.22045196108309761,0.5348712142193432,0.22045196108309775,0.30317381636767315,-0.5576840789549156,0.6566860334501348,0.2717507744027852
Hex2Cer(d32:0),0.601603350838162,0.24397443314195624,0.6016033508381626,0.5718893999241548,-0.527340406157145,0.2206897534561902,0.6126556823790396
Hex2Cer(d34:1),0.11908428905589293,0.41534847195614844,0.11908428905589304,0.36093192267792906,-0.6843604940713659,0.924145531770007,0.3815873829409702
Hex2Cer(d34:0),0.4470577466072864,0.8176479636827754,0.44705774660728714,0.03968357031031644,-0.5476929846242067,0.34963637527278474,0.08743364050707672
Hex2Cer(d40:0),0.16988913844113743,0.6571336643805383,0.16988913844113762,0.14964536864998168,-0.6467997834082864,0.7698343860860211,0.18234628371466394
Hex2Cer(d42:2),0.28521684142311515,0.4354788975939555,0.28521684142311554,0.2053659053129251,-0.6487682028456447,0.5448248339352483,0.36103288515814713
Hex2Cer(d42:1),0.40854805889305734,0.859561133551254,0.4085480588930581,0.010396309893336841,-0.5981446556192118,0.3887568485944594,0.06572323006499685
Hex2Cer(d42:0),0.34751802048233565,0.19532472252340852,0.347518020482336,-0.540841603187999,-0.606397352254127,0.4590226702303475,0.7092427839728882
Hex2Cer(d44:3),0.23418780307883813,0.0399008243246001,0.23418780307883844,-0.8763820463978487,-0.6060030101459142,0.6304357275108567,1.3990181319842523
SM(d31:1),0.22065991486626493,0.631947988106338,0.220659914866266,0.044704226073290165,-0.18126452620173317,0.6562765537143342,0.19931866445170854
SM(d32:2),0.10087655545987444,0.5082959672638006,0.10087655545987453,0.11127198056079157,-0.4923142626643915,0.996209755641054,0.2938833359042726
SM(d32:1),0.04982649445465313,0.19237703098419695,0.0498264944546535,0.24041075282033475,-0.17320913527681814,1.3025396665627298,0.7158467821542347
SM(d32:0),0.11684665722943662,0.3853586059399615,0.1168466572294371,0.15832721968063734,-0.2124228791414493,0.9323837074700912,0.41413493777956084
SM(d33:2),0.14443098843294563,0.12216269539891,0.1444309884329459,0.34072471105716406,-0.30064923707491087,0.8403396165892746,0.9130613935682117
SM(d33:1),0.11211099878092354,0.7274432206889521,0.11211099878092462,0.01757374183503213,-0.10306647783902623,0.9503517783457697,0.13820089911704433
SM(d34:2),0.14241336568292468,0.11120533198319753,0.142413365682925,0.27554785838421303,-0.2955610108499567,0.8464492496742618,0.9538743890546365
SM(d34:1),0.781539694037243,0.3862312008862476,0.7815396940372459,0.11032015162410502,-0.038358842216091205,0.10704895947006134,0.4131526455607833
SM(d34:0),0.9477917904635103,0.9391044796484078,0.947791790463508,-0.06245979639594612,-0.0259763506520283,0.023287057370989413,0.02728608780780061
SM(d35:2),0.2083450330760789,0.11111713926956308,0.20834503307607954,0.3383516443770449,-0.28556509319302226,0.6812168486185745,0.9542189481148948
SM(d35:1),0.1821521901682879,0.029047270801310292,0.1821521901682887,0.44570750999030295,-0.1816347449897897,0.7395656025045059,1.5368946664272403
SM(d36:3),0.4351456095152145,0.1799106585436604,0.43514560951521547,0.12260142230119264,-0.16568598092097497,0.3613653940167196,0.7449431067512995
SM(d36:2),0.023851329716076407,0.0324539349371177,0.02385132971607646,0.6464702926085772,-0.32562325539639136,1.622487403950633,1.48873263883674
SM(d36:1),0.5823882055014014,0.10594564535072529,0.5823882055014025,0.5230084608196615,-0.10108618810035619,0.23478742891741963,0.9749168892506551
SM(d36:0),0.5724232636037856,0.0738526713183638,0.5724232636037855,1.2481750903939504,0.21396092158309976,0.24228272458128727,1.1316337912410919
SM(d37:2),0.36303073359405175,0.025215350081492758,0.36303073359405236,0.7762767627253997,-0.22324923625692916,0.4400566067399099,1.5983349978635593
SM(d37:1),0.7639676038784762,0.1217787023302337,0.7639676038784731,0.4195511867449082,0.01805909529802241,0.11692505733414908,0.9144286580842678
SM(d38:3),0.46573939100061773,0.029351829592030865,0.465739391000616,1.2482320217684013,0.059952185721840134,0.3318570290401272,1.5323648226290334
SM(d38:2),0.06857184370383068,0.05222922436076009,0.068571843703831,0.40567970259509956,-0.23147693469579078,1.163854173421669,1.28208642368135
SM(d38:1),0.50084319142613,0.3968709800736928,0.5008431914261321,0.09801113954639629,-0.07004911102079792,0.3002982257457129,0.40135065633252776
SM(d38:0),0.7466060098170768,0.2106401096770747,0.7466060098170769,0.3978859339318659,0.2938250971063159,0.12690851853523136,0.6764589277714531
SM(d39:1),0.34039489783474614,0.27126454008720047,0.3403948978347472,-0.38109810312077386,-0.1460396568474822,0.4680169581609574,0.5666069738424093
SM(d40:3),0.2660071352526949,0.00903824135909997,0.26600713525269276,1.2582631329976715,0.0554423430048856,0.5751067138978367,2.0439160653586916
SM(d40:2),0.5981709692273541,0.4425781286441094,0.5981709692273562,0.08599617917834301,-0.07914563554971998,0.22317466821929027,0.35401005187254897
SM(d40:1),0.8954446914908385,0.3749040194304143,0.8954446914908406,-0.3781302096723067,-0.02090728119735452,0.04796123384860397,0.42607990338455304
SM(d40:0),0.9468656624983033,0.9246162567814282,0.9468656624983035,-0.10865217809397598,0.23629265764268337,0.02371163258508015,0.034038474981432344
SM(d41:3),0.1769812214111264,0.004868428119791614,0.17698122141112774,0.7581487817924679,-0.12619232155761173,0.7520728120007736,2.312611237778108
SM(d41:2),0.3852582855237982,0.18030970199954305,0.3852582855237997,-0.24865292239913028,-0.16027217956058237,0.4142480123926162,0.7439809043840678
SM(d41:1),0.5371643573401973,0.013041844288280377,0.5371643573401992,-0.6522305450847945,-0.08387101330088331,0.26989281194527454,1.8846609893106094
SM(d42:4),0.270956810333977,0.0011350924375168013,0.2709568103339778,1.0471581818452105,-0.25915482146109525,0.5670999287877927,2.944968769775887
SM(d42:2),0.8151901449534552,0.2991556923836487,0.8151901449534539,0.1810406202811059,-0.041184524784732446,0.08874107926929951,0.5241027289165798
SM(d42:1),0.8687068566532474,0.0014335113086408585,0.8687068566532488,-1.096609875888431,-0.09210669272827054,0.061126750612122326,2.8435988766547475
SM(d43:2),0.4213319753895893,0.15218400628299264,0.42133197538959066,0.3006717785687014,-0.16075654492899893,0.37537558049265973,0.8176309871713676
SM(d43:1),0.9500915436500803,3.4708410577935244e-05,0.9500915436500799,-1.1577497888457362,-0.02796045282086279,0.02223454735674788,4.459565273768433
SM(d44:2),0.7574823377953082,8.396890091031241e-05,0.7574823377953057,-0.8892854227515077,0.011247021482704511,0.12062748914574033,4.075881531364733
SM(d44:1),0.5935622535455377,1.9704981525609793e-09,0.5935622535455399,-4.948666369676932,-0.09795663681518008,0.22653372497653018,8.705423967970644
SM(t34:2),0.2080955432424533,0.33105325061187774,0.20809554324245363,0.23385176940871844,-0.38320037489567227,0.6817372209221368,0.48010214342419694
SM(t34:1),0.8647420971364801,0.5695607579889685,0.8647420971364774,0.07863024983469158,0.0028963980086520458,0.06311339830544963,0.24445994067727905
SM(t34:0),0.11482763804265923,0.4763400197521953,0.11482763804265946,-0.11589621725427723,-0.3183253540347746,0.9399535683423546,0.3220829296632596
SM(t40:1),0.11170175934531368,0.890829280904571,0.11170175934531415,0.013253146906598845,-0.24833562623201322,0.9519399865267881,0.05020551646255437
SM(t42:1),0.39116832264082274,0.5299292951618705,0.3911683226408242,-0.1981493471671696,-0.271067645317165,0.40763632223648044,0.27578207147363776
SM4(d34:1),0.1585468044403849,0.1341890311591505,0.1585468044403854,-0.6168449154857489,-0.21373943259689776,0.7998425068875594,0.8722829826897188
SM4(d42:2),0.37102391264521734,0.0006267588652646881,0.3710239126452181,-1.9246679731345004,-0.23864416283130785,0.43059809902324137,3.202899514396782
SM4(t34:1),0.3400097930689184,0.020666260565929198,0.3400097930689189,-1.4044107550049998,-0.21787361595677257,0.46850857409144386,1.6847380992073222
SM4(t42:2),0.26268804364710396,0.011081609266649878,0.26268804364710424,-2.236115617970759,-0.2933136654842877,0.5805596938536548,1.9553971669652757
SM4(t42:1),0.048912237941672244,0.0008384937571737642,0.048912237941672286,-3.0547380264178186,-0.5150830605382344,1.3105824659155019,3.076500166492694
DG(30:1) ,0.8027313763813941,0.10715716649584528,0.802731376381394,0.9359100061702863,-0.22553990581943673,0.09542976141218117,0.9699787787469983
DG(30:0) ,0.9707151468542744,0.1933895442792094,0.9707151468542755,0.6139753892396573,-0.2667400633923691,0.012908193674624445,0.7135670100078965
DG(31:1) ,0.19084074045009652,0.08503284280817547,0.19084074045009725,0.47310292520078345,-0.20471336913864047,0.7193289070745075,1.0704133013978037
DG(31:0) ,0.8269246807351549,0.25909878372065565,0.8269246807351543,0.3634262964605872,-0.057879869128033334,0.08253404574462841,0.5865346257044396
DG(32:2) ,0.8231136565876473,0.06614608193692594,0.8231136565876451,0.8984973609281273,-0.13234947075437908,0.08454019270897595,1.1794958754911056
DG(32:1) ,0.4146071067897463,0.030806609179462967,0.41460710678974655,1.2434326246685723,-0.4911184349858049,0.3823632579268701,1.5113561009589187
DG(32:0) ,0.5399048901944805,0.05923300523448612,0.5399048901944807,1.0463100941045136,-0.35047267516107894,0.267682738883897,1.2274362325178527
DG(33:2) ,0.3559879414542539,0.018608956535982452,0.3559879414542562,0.7107928906597651,-0.13420741415757398,0.448564712837724,1.730277978474285
DG(33:1) ,0.790557567389593,0.020824403893119833,0.7905575673895938,1.0620532360177766,-0.23547562080714002,0.10206649981230591,1.681427421596277
DG(33:0) ,0.8439916554642756,0.07576983522911654,0.843991655464277,0.6475078899051989,-0.30756232870425615,0.07366184721763198,1.1205036571766407
DG(34:4) ,0.8878997066511044,0.07132111993997425,0.8878997066511061,0.8608865917001864,-0.35200795820539454,0.051636087496063236,1.146781845811713
DG(34:3) ,0.44382372842683315,0.02345426575754714,0.4438237284268337,1.220792309131057,-0.17545829305834992,0.3527894825245641,1.6297781582161568
DG(34:2) ,0.3352336841057757,0.010248374851631837,0.3352336841057762,1.3172154266718508,-0.2140847078018524,0.474652350166184,1.9893449979181386
DG(34:1) ,0.31805735038135696,0.007603900380970481,0.31805735038135724,1.4105202389025262,-0.3043557675641253,0.49749456332223474,2.1189635814802155
DG(34:0) ,0.6733915840080906,0.26811908696120995,0.67339158400809,0.42950105931053173,-0.11699487508825168,0.1717323156902616,0.5716722681996281
DG(35:3) ,0.18384613607940253,0.0315468727889944,0.18384613607940253,1.292843319855439,-0.9150144670227411,0.7355454933285868,1.5010436854783678
DG(35:2) ,0.3286699930669545,0.0026456937463530247,0.3286699930669548,1.5382501917250133,-0.38220433384646135,0.4832399443525512,2.5774604292213206
DG(36:5) ,0.8398781171541194,0.0524845365966992,0.8398781171541179,0.9740207112480537,-0.1281228705604729,0.07578373404291876,1.2799686329738424
DG(36:4) ,0.5902766387511272,0.08156581281528708,0.5902766387511258,0.8510144220505733,0.046124011291864164,0.22894440441600578,1.0884918316476049
DG(36:3) ,0.9859587743589326,0.03763371909879754,0.9859587743589318,1.115942622654213,0.05209259364284158,0.0061412437228175595,1.4244228610244445
DG(36:2) ,0.598523923292047,0.05104407719059088,0.5985239232920492,1.0240169406206086,-0.0781352174258263,0.22291848594916547,1.2920546432474107
DG(36:0) ,0.3221017595800525,0.9621778951650168,0.3221017595800518,-0.01062719208887497,0.14154131753370258,0.4920069027064806,0.0167446246919558
DG(37:3) ,0.9052436268563382,0.04340325392747098,0.9052436268563422,1.045079480270788,0.005009289775443904,0.04323452404297809,1.3624777103545016
DG(38:6) ,0.7088462743723449,0.04964548015455665,0.7088462743723436,1.130733027742214,-0.0981462575898,0.14944793890799826,1.304120284596354
DG(38:5) ,0.05054171076792354,0.005879172150615495,0.05054171076792373,1.4092296164674583,-0.39581674706530556,1.296350061891876,2.2306838228577366
DG(38:4) ,0.18986682404677244,0.003632819710083826,0.18986682404677308,1.0566442270927707,-0.39924528702860496,0.7215509141051716,2.4397561548096274
DG(38:3) ,0.9592239778057238,0.10270694944055432,0.9592239778057263,0.7236989870094064,-0.09324645503458662,0.01807997367634681,0.9884001698245711
